01769840	7	08119521	
01770302	9	01908302	01770885;01771988;01785658;01786347;01786934;01787316;01789287;01789647;01789832;01790476;01790932;01791220;01791505;01977414;02002421;02162607;02311894
01770885	10	01770302	
01771043	7	08120743	
01771237	8	05567541	
01771449	8	05567541	
01771610	7	08120743	
01771988	10	01770302	01772722;01773034;01773436;01774058;01774863;01778833
01772276	8	01345170	
01772430	8	01761823	
01772571	8	01765166	
01772722	11	01771988	
01772904	8	01345170	
01773034	11	01771988	
01773194	8	01345170	
01773436	11	01771988	01773741
01773608	8	01765166	
01773741	12	01773436	
01773887	8	01345170	
01774058	11	01771988	01774407
01774265	8	01765166	
01774407	12	01774058	
01774607	8	01345170	
01774863	11	01771988	01775305;01775798;01776190;01776438;01776738;01777025;01777391;01777703;01778371
01775305	12	01774863	
01775423	8	01761823	
01775626	8	01765166	
01775798	12	01774863	
01775960	8	01765166	
01776190	12	01774863	
01776438	12	01774863	
01776571	8	01761823	
01776738	12	01774863	
01776893	8	01765166	
01777025	12	01774863	
01777236	8	01761823	
01777391	12	01774863	
01777559	8	01761823	
01777703	12	01774863	01778011
01777871	8	01765166	
01778011	13	01777703	
01778233	8	01761823	
01778371	12	01774863	
01778520	8	01345170	
01778833	11	01771988	01778954;01782270
01778954	12	01778833	01779346;01782104
01779187	8	01761823	
01779346	13	01778954	01779945;01780108;01780290;01780550;01780858;01781128;01781262;01781442;01781789
01779673	8	01765166	
01779945	14	01779346	
01780108	14	01779346	
01780290	14	01779346	
01780550	14	01779346	
01780858	14	01779346	
01781128	14	01779346	
01781262	14	01779346	
01781442	14	01779346	
01781625	8	01765166	
01781789	14	01779346	
01781981	8	01761823	
01782104	13	01778954	
01782270	12	01778833	01782580;01782783;01783067;01783337;01784211;01784339;01784516;01784850
01782580	13	01782270	
01782667	8	01761823	
01782783	13	01782270	
01782943	8	01761823	
01783067	13	01782270	
01783192	8	01761823	
01783337	13	01782270	01783712
01783560	8	01765166	
01783712	14	01783337	
01783915	8	01761823	
01784051	8	01765166	
01784211	13	01782270	
01784339	13	01782270	
01784516	13	01782270	
01784691	8	01761823	
01784850	13	01782270	01785157
01785019	8	01765166	
01785157	14	01784850	
01785316	7	08120743	
01785658	10	01770302	
01785846	7	08120743	
01786025	7	08120743	
01786212	8	01765166	
01786347	10	01770302	
01786577	7	08120743	
01786934	10	01770302	
01787068	7	08120743	
01787316	10	01770302	01788308
01787566	10	05569140	
01787733	9	01787875	
01787875	8	05567541	01787733
01788033	8	01761823	
01788173	8	01765166	
01788308	11	01787316	
01788472	8	01345170	
01788689	8	01761823	
01788860	8	01765166	
01789043	7	08120743	
01789287	10	01770302	
01789520	8	01345170	
01789647	10	01770302	
01789832	10	01770302	
01790042	8	01345170	
01790187	8	01761823	
01790334	8	01765166	
01790476	10	01770302	
01790798	8	01765166	
01790932	10	01770302	
01791061	8	01345170	
01791220	10	01770302	
01791371	7	08119521	
01791505	10	01770302	
01791705	8	01345170	
01792027	11	01505702	01792381;01793748;01797292;01801943;01802320;01803065;01803729;01812393;01813341;02155855
01792381	12	01792027	01792812;01792945;01793039;01793198;01793352;01793453;01794266;01794595;01796799;01811747
01792812	13	01792381	
01792945	13	01792381	
01793039	13	01792381	
01793198	13	01792381	
01793352	13	01792381	
01793453	13	01792381	
01793584	8	01509816	
01793748	12	01792027	01793955;01794029;01794104
01793955	13	01793748	
01794029	13	01793748	
01794104	13	01793748	
01794266	13	01792381	01794683;01794799;01795171;01795281;01795981;01796076;01796206;01796356
01794595	13	01792381	
01794683	14	01794266;01616256	
01794799	14	01794266	01795070
01794896	8	01328656	
01795070	15	01794799	
01795171	14	01794266	
01795281	14	01794266	01795449;01795596;01795726;01795800;01795890
01795449	15	01795281	
01795596	15	01795281	
01795726	15	01795281	
01795800	15	01795281	
01795890	15	01795281	
01795981	14	01794266	
01796076	14	01794266	
01796206	14	01794266	
01796356	14	01794266	
01796459	8	01507078	
01796629	8	01509816	
01796799	13	01792381	01796985
01796985	14	01796799	
01797101	8	01509816	
01797292	12	01792027	
01797454	8	01507078	
01797729	13	02155855	01798186;01798981;01799661;01799948;01800242;01800527;01800809;01801125
01798066	8	01509816	
01798186	14	01797729	01798376;01798541;01798660;01798746
01798376	15	01798186	
01798541	15	01798186	
01798660	15	01798186	
01798746	15	01798186	
01798863	8	01509816	
01798981	14	01797729	01799160
01799160	15	01798981	01799370;01799441
01799370	16	01799160	
01799441	16	01799160	
01799511	8	01509816	
01799661	14	01797729	
01799821	8	01509816	
01799948	14	01797729	
01800113	8	01509816	
01800242	14	01797729	
01800408	8	01509816	
01800527	14	01797729	
01800693	8	01509816	
01800809	14	01797729	
01800993	8	01509816	
01801125	14	01797729	01801347;01801480;01801620
01801347	15	01801125	
01801480	15	01801125	
01801620	15	01801125	
01801727	8	01507078	
01801943	12	01792027	01802836
01802181	8	01509816	
01802320	12	01792027	
01802517	8	01509816	
01802683	8	01509816	
01802836	13	01801943	
01802927	8	01509816	
01803065	12	01792027	01803274
01803274	13	01803065	
01803400	8	01507078	
01803604	8	01509816	
01803729	12	01792027	01804120;01804517;01804800
01804012	8	01509816	
01804120	13	01803729	01804313
01804313	14	01804120	
01804394	8	01509816	
01804517	13	01803729	
01804674	8	01509816	
01804800	13	01803729	
01804950	8	01507078	
01805362	13	02155855	01805719;01809208;01810137
01805536	8	01509816	
01805719	14	01805362	01806003;01806282;01806534;01806804;01807962;01808442;01809746
01806003	15	01805719	
01806189	8	01509816	
01806282	15	01805719	
01806405	8	01509816	
01806534	15	01805719	
01806670	8	01509816	
01806804	15	01805719	
01806981	8	01509816	
01807119	15	01809208	01807294
01807294	16	01807119	
01807437	8	01509816	
01807562	15	01809208	01807711
01807711	16	01807562	
01807840	8	01509816	
01807962	15	01805719	
01808087	8	01509816	
01808333	8	01509816	
01808442	15	01805719	01808702;01808784;01808938;01809005;01809108
01808702	16	01808442	
01808784	16	01808442	
01808938	16	01808442	
01809005	16	01808442	
01809108	16	01808442	
01809208	14	01805362	01807119;01807562;01809488
01809381	8	01509816	
01809488	15	01809208	
01809625	8	01509816	
01809746	15	01805719	
01809906	8	01507078	
01810137	14	01805362	01810469;01810781;01810932;01811237
01810342	8	01509816	
01810469	15	01810137	
01810629	8	01509816	
01810781	15	01810137	
01810932	15	01810137	
01811088	8	01509816	
01811237	15	01810137	
01811426	8	01507078	
01811630	8	01509816	
01811747	13	01792381	01812012
01812012	14	01811747	
01812087	8	01507078	
01812233	8	01509816	
01812393	12	01792027	
01812618	8	01345170	
01812773	8	01507078	
01812909	13	02155855	
01813107	8	01345170	
01813341	12	01792027	01813884;01814183;01814550;01818242
01813587	8	01507078	
01813745	8	01509816	
01813884	13	01813341	
01814035	8	01509816	
01814183	13	01813341	
01814323	8	01507078	
01814550	13	01813341	01814828;01814978;01815303;01815507;01815729;01817011;01817190;01817911
01814828	14	01814550	
01814978	14	01814550	01816026;01816589;01816858
01815112	8	01509816	
01815303	14	01814550	
01815507	14	01814550	
01815729	14	01814550	
01815897	8	01509816	
01816026	15	01814978	01816173;01816299
01816173	16	01816026	
01816299	16	01816026	
01816452	8	01509816	
01816589	15	01814978	
01816732	8	01509816	
01816858	15	01814978	
01817011	14	01814550	01817261;01817396;01817562
01817190	14	01814550	
01817261	15	01817011	
01817396	15	01817011	
01817562	15	01817011	01817677
01817677	16	01817562	
01817776	8	01509816	
01817911	14	01814550	
01818072	8	01507078	
01818242	13	01813341	01818658;01818781;01819115
01818496	8	01509816	
01818658	14	01818242	
01818781	14	01818242	
01818977	8	01509816	
01819115	14	01818242	
01819276	8	01345170	
01819528	11	01505702	01819904;01819987;01820594;01820940;01821156;01821473;01821756;01822375;01822693;01822989;01823844
01819904	12	01819528	
01819987	12	01819528	
01820065	8	01507078	
01820413	8	01509816	
01820594	12	01819528	
01820810	8	01509816	
01820940	12	01819528	
01821050	8	01509816	
01821156	12	01819528	
01821345	8	01509816	
01821473	12	01819528	
01821600	8	01509816	
01821756	12	01819528	01821954;01822106
01821954	13	01821756	
01822106	13	01821756	
01822241	8	01509816	
01822375	12	01819528	
01822559	8	01509816	
01822693	12	01819528	
01822831	8	01507078	
01822989	12	01819528	01823187
01823187	13	01822989	01823442;01823717
01823305	8	01509816	
01823442	14	01823187	
01823578	8	01509816	
01823717	14	01823187	
01823844	12	01819528	01824195;01824510;01824941
01824059	8	01509816	
01824195	13	01823844	
01824368	8	01509816	
01824510	13	01823844	
01824805	8	01509816	
01824941	13	01823844	
01825064	8	01345170	
01825243	11	01505702	01825654;01827919
01825414	8	01507078	
01825654	12	01825243	01826055;01826381;01826676;01826985;01827216
01825920	8	01509816	
01826055	13	01825654	
01826251	8	01509816	
01826381	13	01825654	
01826553	8	01509816	
01826676	13	01825654	
01826868	8	01509816	
01826985	13	01825654	
01827084	8	01509816	
01827216	13	01825654	01827390;01827503
01827390	14	01827216	
01827503	14	01827216	
01827650	8	01507078	
01827796	8	01509816	
01827919	12	01825243	
01828058	8	01345170	
01828399	8	01345170	
01828571	11	01505702	01829005;01830044;01831611;01832054;01832510;01833120;01833556;01834001
01828864	8	01507078	
01829005	12	01828571	01829321;01829485
01829183	8	01509816	
01829321	13	01829005	
01829485	13	01829005	
01829639	8	01507078	
01829843	10	09507794	
01830044	12	01828571	01830434;01830737;01831197
01830299	8	01509816	
01830434	13	01830044	
01830589	8	01509816	
01830737	13	01830044	
01830908	8	01509816	
01831038	8	01509816	
01831197	13	01830044	
01831355	8	01507078	
01831497	8	01509816	
01831611	12	01828571	
01831784	8	01507078	
01831929	8	01509816	
01832054	12	01828571	
01832243	8	01507078	
01832380	8	01509816	
01832510	12	01828571	01832683
01832683	13	01832510	
01832824	8	01507078	
01832957	8	01509816	
01833120	12	01828571	
01833264	8	01507078	
01833440	8	01509816	
01833556	12	01828571	
01833719	8	01507078	
01833872	8	01509816	
01834001	12	01828571	
01834160	8	01345170	
01834353	11	01505702	01834808;01836056;01836446
01834571	8	01507078	
01834808	12	01834353	01835134;01835454;01835753
01835022	8	01509816	
01835134	13	01834808	
01835325	8	01509816	
01835454	13	01834808	
01835620	8	01509816	
01835753	13	01834808	
01835924	8	01507078	
01836056	12	01834353	
01836260	8	01507078	
01836446	12	01834353	01836818;01837181
01836680	8	01509816	
01836818	13	01836446	
01836925	8	01509816	
01837053	8	01509816	
01837181	13	01836446	
01837343	8	01345170	
01837559	11	01505702	01837917;01839713;01840167
01837728	8	01507078	
01837917	12	01837559	01838410;01838559;01838728;01839025;01839314
01838225	8	01509816	
01838410	13	01837917	
01838559	13	01837917	
01838728	13	01837917	
01838887	8	01509816	
01839025	13	01837917	
01839168	8	01509816	
01839314	13	01837917	
01839450	8	01507078	
01839594	8	01509816	
01839713	12	01837559	
01839871	8	01507078	
01840004	8	01509816	
01840167	12	01837559	
01840387	8	01345170	
01840679	11	01505702	01841239;01844876;01845145;01845429;01845706;01846024
01840967	8	01507078	
01841239	12	01840679	01841727;01841971;01842239;01843053;01843416;01843743;01844320;01844584
01841602	8	01509816	
01841727	13	01841239	
01841862	8	01509816	
01841971	13	01841239	
01842111	8	01509816	
01842239	13	01841239	01842391;01842590;01842761
01842391	14	01842239	
01842590	14	01842239	
01842761	14	01842239	
01842919	8	01509816	
01843053	13	01841239	
01843284	8	01509816	
01843416	13	01841239	
01843609	8	01509816	
01843743	13	01841239	01843929;01844082
01843929	14	01843743	
01844082	14	01843743	
01844210	8	01509816	
01844320	13	01841239	
01844456	8	01509816	
01844584	13	01841239	
01844752	8	01507078	
01844876	12	01840679	
01845021	8	01507078	
01845145	12	01840679	
01845296	8	01507078	
01845429	12	01840679	
01845583	8	01507078	
01845706	12	01840679	
01845879	8	01507078	
01846024	12	01840679	01846360
01846217	8	01509816	
01846360	13	01846024	
01846446	8	01345170	
01846573	8	01507078	
01846766	8	01509816	
01846872	11	01505702	01847192
01847055	8	01509816	
01847192	12	01846872	01847387
01847387	13	01847192	
01847558	11	01505702	01847773;01861082;02003608;02019012;02024449
01847773	12	01847558	01848118;01863138
01847913	8	01345170	
01848118	13	01847773	01848972;01858313
01848268	8	01507078	
01848797	8	01345170	
01848972	14	01848118	01849641;01849730;01849811;01849894;01850048;01850447;01850619;01850764;01851289;01851617;01851798;01852107;01852504;01852833;01853014;01853514;01853679;01853848;01854016;01854536;01854783;01855041;01855312;01855502
01849641	15	01848972	
01849730	15	01848972	
01849811	15	01848972	
01849894	15	01848972	
01850048	15	01848972	
01850206	8	01509816	
01850447	15	01848972	
01850619	15	01848972	
01850764	15	01848972	01850964;01851094;01851196
01850964	16	01850764	
01851094	16	01850764	
01851196	16	01850764	
01851289	15	01848972	01851481
01851481	16	01851289	
01851617	15	01848972	
01851798	15	01848972	
01851989	8	01509816	
01852107	15	01848972	01852317
01852317	16	01852107	
01852388	8	01509816	
01852504	15	01848972	
01852676	8	01509816	
01852833	15	01848972	
01853014	15	01848972	01853194
01853194	16	01853014	
01853317	8	01509816	
01853514	15	01848972	
01853679	15	01848972	
01853848	15	01848972	
01854016	15	01848972	01854214;01854372
01854214	16	01854016	
01854372	16	01854016	
01854536	15	01848972	
01854637	8	01509816	
01854783	15	01848972	01854970
01854970	16	01854783	
01855041	15	01848972	
01855185	8	01509816	
01855312	15	01848972	
01855502	15	01848972	01855836;01856139;01856511;01857056
01855713	8	01509816	
01855836	16	01855502	
01856020	8	01509816	
01856139	16	01855502	01856307
01856307	17	01856139	
01856404	8	01509816	
01856511	16	01855502	
01856688	8	01507078	
01856864	8	01509816	
01857056	16	01855502	01857341;01857479;01857673;01857829;01858117
01857341	17	01857056	
01857479	17	01857056	
01857673	17	01857056	
01857829	17	01857056	
01857984	8	01509816	
01858117	17	01857056	
01858313	14	01848118	01858713;01858796;01859021;01859194;01859531;01859966;01860273;01860492
01858713	15	01858313	
01858796	15	01858313	
01858866	8	01509816	
01859021	15	01858313	
01859194	15	01858313	
01859389	8	01509816	
01859531	15	01858313	01859720
01859720	16	01859531	
01859812	8	01509816	
01859966	15	01858313	01860153
01860153	16	01859966	
01860273	15	01858313	
01860492	15	01858313	
01860664	8	01507078	
01860803	8	01509816	
01860922	13	01861082	
01861082	12	01847558	01860922;01861421;01861486;01861547;01861831;01861966;01862137;01862643;01862828
01861421	13	01861082	
01861486	13	01861082	
01861547	13	01861082;01616256	
01861630	8	01509816	
01861831	13	01861082	
01861966	13	01861082	
01862137	13	01861082	01862330;01862493
01862330	14	01862137	
01862493	14	01862137	
01862643	13	01861082	
01862828	13	01861082	
01862978	8	01507078	
01863138	13	01847773	01863505;01863789
01863354	8	01509816	
01863505	14	01863138	
01863666	8	01509816	
01863789	14	01863138	01863971
01863971	15	01863789	
01864106	7	08120743	
01864419	10	01474323	01865040;01873906;01874184;01876623;01889397;02156461
01865040	11	01323363;01864419	
01865198	7	08124465	01874735;01875648;01877425;01878358;01878821;01879484;01882624;01883578;01885589;01885853;01888365;01891969;01892915;01894079;01896176;01896681;01897311;02066169;02066807;02068585;02069603;02070594;02071388;02074557;02074861;02076184;02076656;02079187;02081822;02083934;02085150;02085690;02119611;02123344;02134070;02137241;02144716;02145945;02146246;02147094;02147736;02151788;02152958;02326367;02330922;02333482;02334131;02337501;02338001;02346139;02349475;02350517;02351057;02353497;02354170;02355042;02356181;02358363;02364677;02365373;02366333;02366873;02367896;02368324;02369354;02369783;02371215;02371664;02374299;02375049;02376253;02394434;02395952;02397474;02399903;02400904;02402791;02403957;02431769;02432341;02438320;02439444;02441405;02443336;02447131;02448195;02449851;02456750;02459407;02460217;02460987;02461632;02462439;02464187;02474098;02482527;02485451;02486546;02491919;02492661;02494221;02497497;02500039;02500463;02500986;02502621;02503906;02504843;02505944;02508277;02509097;02509968;02511089;02512696
01867348	7	08125938	01874885;01875276;01875785;01877806;01878521;01879176;01880048;01880844;01881141;01881444;01881736;01882020;01882342;01882996;01883211;01884057;01884358;01884632;01885013;01885248;01886403;01886989;01887344;01887673;01888008;01888497;01892381;01892674;01893052;01893359;01893786;01894506;01894912;01895517;01895935;01896307;01897022;01897444;02066499;02067261;02068252;02068739;02069753;02070115;02071061;02071924;02072221;02072963;02073575;02073825;02074158;02075007;02075317;02076331;02076866;02077194;02079675;02080185;02080811;02081088;02081534;02082358;02082674;02082943;02083238;02083586;02084075;02085284;02086515;02118427;02118731;02118974;02119282;02120021;02120424;02120710;02121506;02122613;02123039;02123886;02129603;02130772;02132842;02133447;02133728;02134594;02135626;02136164;02136554;02136892;02138138;02138378;02138633;02139275;02139553;02139824;02140080;02140694;02140975;02142566;02143009;02143371;02144947;02145227;02145645;02146411;02146762;02147444;02148419;02148716;02149178;02149686;02150104;02150399;02151029;02151350;02151949;02152668;02153382;02153760;02327369;02327863;02328889;02331314;02334612;02334967;02335258;02336020;02336731;02336989;02337261;02337659;02338781;02339103;02340132;02340426;02340681;02340971;02341244;02342420;02343173;02343465;02343760;02344457;02344761;02345065;02345379;02345839;02346285;02346658;02347437;02347865;02348123;02348542;02349792;02350095;02350688;02351692;02352382;02352632;02353189;02353864;02354338;02354827;02355456;02355689;02355949;02356361;02357122;02358760;02359932;02360393;02361856;02362427;02362787;02363295;02363874;02365072;02365514;02366163;02366470;02367029;02367641;02368008;02368500;02368855;02369105;02369477;02370012;02370330;02370645;02370932;02371339;02371822;02372076;02374453;02375465;02376495;02378244;02378668;02378955;02394934;02395362;02395676;02396097;02397896;02399319;02399622;02400029;02401038;02404313;02410863;02411549;02412015;02412348;02412959;02413721;02414073;02418617;02419056;02420987;02421294;02421580;02421863;02422161;02423035;02423321;02423640;02423954;02424258;02424608;02424895;02425207;02425506;02426111;02426433;02428039;02428402;02428700;02428985;02429280;02429983;02430604;02430875;02431299;02431922;02433575;02434785;02435513;02435836;02436057;02436427;02437229;02437465;02437730;02438017;02438698;02439145;02439624;02440456;02441083;02441528;02441917;02444354;02446314;02446734;02447278;02447907;02448645;02449143;02449519;02450222;02450527;02450831;02451133;02451385;02451691;02452095;02452213;02452552;02453623;02453923;02457288;02457630;02457941;02458215;02458518;02458778;02459136;02459880;02460387;02461306;02461944;02462906;02463315;02463645;02464332;02474643;02478452;02478705;02480278;02480521;02481047;02481170;02481293;02481621;02481836;02482113;02482977;02483304;02484260;02485855;02486195;02487444;02488496;02488769;02489196;02489418;02489848;02490780;02491209;02491691;02493066;02493317;02493595;02494537;02494871;02495167;02495464;02495740;02496021;02496304;02496605;02496888;02497730;02498077;02500181;02500614;02501251;02501519;02501809;02502065;02502331;02502775;02503103;02504063;02504988;02506499;02506954;02507266;02507973;02508440;02509261;02510494;02511246;02511702;02512036;02512325;02512871
01873906	11	01864419	
01874047	7	08120743	
01874184	11	01864419	01874516
01874340	8	01345170	
01874516	12	01874184	01875042;01875413;01875951
01874735	8	01865198	
01874885	8	01867348	
01875042	13	01874516	
01875276	8	01867348	
01875413	13	01874516	
01875648	8	01865198	
01875785	8	01867348	
01875951	13	01874516	
01876263	7	08120743	
01876491	7	08120743	
01876623	11	01864419	01877075
01876767	8	01345170	
01877075	12	01876623	01877569;01878675;01878967;01879775;01883812;01885711;01886154;01888686
01877425	8	01865198	
01877569	13	01877075	01877954;01878251
01877806	8	01867348	
01877954	14	01877569	
01878251	14	01877569	
01878358	8	01865198	
01878521	8	01867348	
01878675	13	01877075	
01878821	8	01865198	
01878967	13	01877075	01879308
01879176	8	01867348	
01879308	14	01878967	
01879484	8	01865198	
01879775	13	01877075	01880247;01880453;01882478;01882793
01880048	8	01867348	
01880247	14	01879775	
01880453	14	01879775	01880702;01880976;01881280;01881570;01881858;01882150
01880702	15	01880453	
01880844	8	01867348	
01880976	15	01880453	
01881141	8	01867348	
01881280	15	01880453	
01881444	8	01867348	
01881570	15	01880453	
01881736	8	01867348	
01881858	15	01880453	
01882020	8	01867348	
01882150	15	01880453	
01882342	8	01867348	
01882478	14	01879775	
01882624	8	01865198	
01882793	14	01879775	01883114;01883357;01883454
01882996	8	01867348	
01883114	15	01882793	
01883211	8	01867348	
01883357	15	01882793	
01883454	15	01882793	
01883578	8	01865198	
01883812	13	01877075	01884205;01884498;01884766;01885355
01884057	8	01867348	
01884205	14	01883812	
01884358	8	01867348	
01884498	14	01883812	
01884632	8	01867348	
01884766	14	01883812	01885149
01885013	8	01867348	
01885149	15	01884766	
01885248	8	01867348	
01885355	14	01883812	
01885589	8	01865198	
01885711	13	01877075	
01885853	8	01865198	
01886154	13	01877075	01886561;01887117;01887475;01887799;01888139
01886403	8	01867348	
01886561	14	01886154	01886745;01886844
01886745	15	01886561	
01886844	15	01886561	
01886989	8	01867348	
01887117	14	01886154	
01887344	8	01867348	
01887475	14	01886154	
01887673	8	01867348	
01887799	14	01886154	
01888008	8	01867348	
01888139	14	01886154	
01888365	8	01865198	
01888497	8	01867348	
01888686	13	01877075	
01888861	7	08120743	
01889397	11	01864419	01890115;01890264;01890428;01890822;01890905;01891052;01891715;02064670;02077948;02084708;02085443;02141851;02326101;02332053;02373177;02373458;02373777;02373996;02375236;02455739;02456242;02464461;02472545;02497873;02505145;02505758;02509578;02509779
01890115	12	01889397	
01890264	12	01889397	
01890428	12	01889397	
01890537	10	01324345	02406572;02406680
01890686	10	01324345	
01890822	12	01889397	
01890905	12	01889397	02433205
01891052	12	01889397	
01891161	8	01345170	
01891462	8	01345170	
01891589	8	01345170	
01891715	12	01889397	01892161;01894274;01896466;01896848;01897597
01891969	8	01865198	
01892161	13	01891715	01892490;01892785;01893205;01893501
01892381	8	01867348	
01892490	14	01892161	
01892674	8	01867348	
01892785	14	01892161	
01892915	8	01865198	
01893052	8	01867348	
01893205	14	01892161	
01893359	8	01867348	
01893501	14	01892161	01893654;01893915
01893654	15	01893501	
01893786	8	01867348	
01893915	15	01893501	
01894079	8	01865198	
01894274	13	01891715	01894671;01894786;01895026;01895192;01896040
01894506	8	01867348	
01894671	14	01894274	
01894786	14	01894274	
01894912	8	01867348	
01895026	14	01894274	
01895192	14	01894274	01895385;01895662;01895805
01895385	15	01895192	
01895517	8	01867348	
01895662	15	01895192	
01895805	15	01895192	
01895935	8	01867348	
01896040	14	01894274	
01896176	8	01865198	
01896307	8	01867348	
01896466	13	01891715	
01896681	8	01865198	
01896848	13	01891715	01897163
01897022	8	01867348	
01897163	14	01896848	
01897311	8	01865198	
01897444	8	01867348	
01897597	13	01891715	
01897769	9	05595824	
01897860	6	05227735	
01897996	10	05277400	01898152
01898152	11	01897996	
01898271	11	01906397	
01898376	8	05245085	
01898491	8	01465900	
01898672	8	05245085;14779983	01899202;01899898;01900177;01900308;01900492;01901100;02471495;02471879
01899202	9	01898672	01899376;01899601;01899694;01899787
01899376	10	01899202	01899485
01899485	11	01899376	
01899601	10	01899202	
01899694	10	01899202	
01899787	10	01899202	
01899898	9	01898672	
01900067	11	02471975	
01900177	9	01898672	
01900308	9	01898672	
01900492	9	01898672	
01900632	8	05243359	
01900826	9	14892009	
01900969	9	05433820	
01901100	9	01898672	01901234
01901234	10	01901100	
01901372	9	05262259	01901703;01902234
01901547	9	05262259	
01901703	10	01901372	01901879
01901879	11	01901703	
01902008	6	05227735	02160067
01902234	10	01901372	
01902387	9	05262259	01902535
01902535	10	01902387	
01902647	9	05262259	
01902791	7	05477841	01904251;01904469;01904663;01904773
01902982	7	05477841	
01903129	7	05477841	01903360;01903478
01903360	8	01903129	
01903478	8	01903129	
01903626	7	05477841	
01903732	8	02468324	
01903854	7	05477841	01903989
01903989	8	01903854	
01904133	7	05477841	01475829
01904251	8	01902791	
01904335	9	01904663	
01904469	8	01902791	
01904663	8	01902791	01904335
01904773	8	01902791	
01904915	6	05227735	
01905009	8	05588980	
01905209	8	05245085	01905391;01905987;01906139;01906272
01905391	9	01905209	
01905518	7	09280855	01905751;01905875
01905751	8	01905518	
01905875	8	01905518	02193117
01905987	9	01905209	01906397
01906139	9	01905209	
01906272	9	01905209	
01906397	10	01905987	01898271
01906670	9	05594409	
01906823	7	09280855	01907102;01907224;01907447;01907527;01907606;01959405;01959490
01907102	8	01906823	
01907224	8	01906823	
01907340	7	09280855	
01907447	8	01906823	
01907527	8	01906823	
01907606	8	01906823	
01907762	7	05232895	
01907962	8	05245366	
01908057	8	05245366	
01908184	9	05523321	
01908302	8	00015568	01770302;01908819;01909390;01912063;01921385;01924944;01925666;01931827;01943377;02316012;02316361;02316810;02317144;02317676;02318139;02318473;02319359
01908819	9	01908302	
01908969	7	07957105	
01909193	7	08119521	
01909390	9	01908302	01910379
01909675	7	08125938	01910543
01909790	7	00006484	01909928
01909928	8	01909790	
01910136	7	08120743	
01910379	10	01909390	01910683
01910543	8	01909675	
01910683	11	01910379	
01910928	7	08124465	01918055
01911056	7	08125938	01913912;01914691;01915329;01915676;01916174;01917602;01918182;01919808;01920075;01920392
01911344	7	07957105	
01911599	8	00015568	
01911752	7	08119521	
01912063	9	01908302	01912547;01912893;01913388;01913704;01914480;01916804
01912429	11	01914480	
01912547	10	01912063	
01912893	10	01912063	
01913170	7	08120743	
01913388	10	01912063	01913639;01914044
01913639	11	01913388	
01913704	10	01912063	
01913912	8	01911056	
01914044	11	01913388	
01914152	7	08120743	
01914480	10	01912063	01912429;01914793;01915095;01916332
01914691	8	01911056	
01914793	11	01914480	
01914913	8	01345170	
01915095	11	01914480	01915450;01915807;01915987;01916081
01915329	8	01911056	
01915450	12	01915095	
01915676	8	01911056	
01915807	12	01915095	
01915987	12	01915095	
01916081	12	01915095	
01916174	8	01911056	
01916332	11	01914480	
01916479	7	08120743	
01916804	10	01912063	01917250;01918341;01918452
01917056	8	01345170	
01917250	11	01916804	01917471
01917471	12	01917250	
01917602	8	01911056	
01917734	8	01345170	
01917931	8	01345170	
01918055	8	01910928	
01918182	8	01911056	
01918341	11	01916804	
01918452	11	01916804	01918828;01919566
01918651	8	01345170	
01918828	12	01918452	01919029;01919122;01919229
01919029	13	01918828	
01919122	13	01918828	
01919229	13	01918828	
01919379	8	01345170	
01919566	12	01918452	01919930;01920252;01920523
01919808	8	01911056	
01919930	13	01919566	
01920075	8	01911056	
01920252	13	01919566	
01920392	8	01911056	
01920523	13	01919566	
01920651	7	08124465	01922819;01923376
01920793	7	08125938	01921899;01922943;01923580
01920951	7	08119521	
01921226	7	05305022	
01921385	9	01908302	01922026;01922692;01923079;01923700
01921740	7	08120743	
01921899	8	01920793	
01922026	10	01921385	
01922145	7	08120743	
01922355	8	01345170	
01922553	8	01345170	
01922692	10	01921385	
01922819	8	01920651	
01922943	8	01920793	
01923079	10	01921385	
01923223	8	01345170	
01923376	8	01920651	
01923580	8	01920793	
01923700	10	01921385	
01923857	8	01345170	
01924081	8	05588980	
01924200	7	08124465	01928731;01929481;01930306;01933126;01933918;01934486;01934999;01935441;01935983;01936327;01938384;01939656;01940796
01924528	7	08125938	01926792;01927057;01928888;01929190;01929629;01930457;01930714;01933313;01933636;01934039;01934625;01935136;01936475;01938638;01939875;01940063;01940953;01941259
01924944	9	01908302	01925358;01925589;01926045;01926531;01927557;01931158;01931506;01932753;01937081
01925358	10	01924944	
01925589	10	01924944	
01925666	9	01908302	
01925812	7	08119521	
01926045	10	01924944	
01926278	7	08119521	
01926531	10	01924944	01926950
01926792	8	01924528	
01926950	11	01926531	
01927057	8	01924528	
01927231	7	08119521	
01927441	9	02313712	
01927557	10	01924944	01927911;01928336;01930097
01927774	7	08120743	
01927911	11	01927557	
01928110	7	08120743	
01928336	11	01927557	01929020;01929330;01929800
01928557	9	02313712	
01928731	8	01924200	
01928888	8	01924528	
01929020	12	01928336	
01929190	8	01924528	
01929330	12	01928336	
01929481	8	01924200	
01929629	8	01924528	
01929800	12	01928336	
01929942	7	08120743	
01930097	11	01927557	01930569;01930856
01930306	8	01924200	
01930457	8	01924528	
01930569	12	01930097	
01930714	8	01924528	
01930856	12	01930097	
01931001	7	08119521	
01931158	10	01924944	
01931378	7	08119521	
01931506	10	01924944	
